intent,slicing_operation,technique,task,run,file
The video streaming slice for the arena is saturating concurrent sessions faster than expected.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The VIP summit slice has been idle for three days — those resources need to be released back to the pool.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Smart meter rollout has doubled the endpoint count hitting the utility slice; the device quota has to go up.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
End-to-end latency for the voice service is above SLA thresholds; need to identify where the delay is being introduced.,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Throughput on cell site 4471 has been dropping since 03:00 UTC — could this be related to a transport fault or is it interference?,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
PDU session utilization on the video surveillance slice is consistently hitting 95 percent; additional headroom is needed.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The healthcare provider onboarding new remote monitoring devices next week needs their UE cap raised to accommodate the expansion.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"A corporate customer is complaining about inconsistent throughput on their dedicated link — nothing to do with slicing, likely a transport issue.",other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The current RB share assigned to the eMBB entertainment slice is no longer sufficient during prime-time hours.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Connected user count on the transit hub slice is climbing fast; a ceiling should be put in place before congestion sets in.,slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"The stadium capacity for tomorrow's concert has been revised upward — the event slice needs to accommodate at least 25,000 devices.",slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Port authority operations require a private slice for container crane automation.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Engineering wants to cap RRC users on the public safety slice to prevent interference with priority signalling.,slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Our enterprise slice for a logistics fleet needs to onboard 500 additional tracking units.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The logistics company doubled their fleet and their slice can't accommodate all the new tracking units.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
A number of enterprise customers in the financial district are reporting intermittent call drops — can we look into what is causing this?,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Traffic data shows zero active sessions on the enterprise VPN slice since Tuesday; please decommission it.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"With the new batch of connected vehicles going live, the V2X slice session quota needs increasing.",slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
A temporary slice should be provisioned for the outdoor music festival happening this weekend.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The municipality wants a dedicated segment for their smart traffic light system deployment.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The operations manager is asking for a full report on currently deployed slices for the quarterly review.,slice_list,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The railway operator has requested a private slice for both passenger Wi-Fi and safety-critical signaling.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The drone delivery service is registering more UAV units than the current RRC limit allows on their slice.,slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The enterprise data slice is consistently under-resourced at the radio layer during business hours.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
We're launching a telemedicine pilot next week — a fresh URLLC slice should be provisioned before go-live.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Retail IoT expansion across the hypermarket chain requires more device capacity on their dedicated slice.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Video surveillance sessions from the new city cameras are failing to establish on the municipal IoT slice.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The healthcare slice is running close to its UE cap because of the new ward device rollout across three hospital buildings.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
That emergency response slice brought up for the flood relief operations is no longer required.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The emergency slice in the flood-affected zone has RRC connection loads that are unsustainable.,slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
A fresh mMTC slice is needed for the agricultural IoT sensors being rolled out across the rural region.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The autonomous vehicle trial is reporting latency spikes; bumping the RB ratio for that slice should relieve the congestion.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Fleet management operations at the logistics hub require their own isolated network slice starting Monday.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Can we get a quick overview of all slices currently provisioned across the metro area?,slice_list,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The trial period for the enterprise proof-of-concept slice officially ended yesterday.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
A critical alarm fired on the S1 interface — can someone investigate whether it is a hardware or configuration fault?,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"Following the company merger, the enterprise client's headcount has doubled — their UE allowance on the corporate slice should reflect that.",slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The hospital campus expansion will need a fresh eMBB slice to support high-resolution imaging transfers between buildings.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The broadcast truck slice provisioned for the political rally has been sitting idle for three days with no attached UEs.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The logistics hub brought on 300 new handheld scanner devices — the warehouse slice quota needs to reflect this.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"During peak morning hours, the remote work slice keeps hitting its session limit — we need more headroom.",slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Night-time batch transfer jobs are competing with other services; adjust the RB share for that slice.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Port logistics are demanding isolated connectivity for crane automation starting next month.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The temporary broadcast slice provisioned for the election night coverage can be torn down.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Provisioning a URLLC slice for the remote surgery pilot project has been approved by the NOC team.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Traffic spikes in the cloud gaming slice are causing new session setup failures on weekend evenings.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Our smart grid partner requires a new slice for real-time fault detection across the substation network.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Need to tighten the RRC connection allowance on the student campus slice before the exam period when device density spikes.,slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Packet loss across the transport backbone jumped after the fiber cut this morning; need root cause before touching anything.,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Session congestion on the transport hub slice is being reported by operators during the morning peak.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The gaming platform slice is experiencing quality degradation that correlates with insufficient radio resource blocks.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Can you pull the KPI dashboard for the S1 interface over the last 24 hours? We need to review handover success rates before the board meeting.,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Connection requests are being rejected on the emergency services slice — the PDU session quota appears to be the bottleneck based on the logs.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
We need to cap the number of simultaneously connected terminals in the remote operations slice.,slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The public broadband slice is monopolizing RRC connections at the city hall site — a per-slice connection limit needs to be applied.,slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
What caused the sudden latency spike on the N3 interface around 03:00 this morning?,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Why is the RSRP below threshold for users in the industrial park on the eastern edge of the cell?,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The port authority requires a private slice for vessel tracking and container management systems.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"After the campus network expansion, the student slice should accommodate more connected devices.",slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Too many simultaneous RRC connections on the transit slice are negatively affecting handover performance.,slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Session drops are climbing on the V2X slice during the morning commute window and the PDU session limit appears to be the bottleneck.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The current PDU session quota for the industrial automation slice was scoped for 100 machines; the factory now runs 350.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Session demands on the gaming slice are spiking above the allowed ceiling during weekend evenings.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"During the audit, we need to verify which slices are currently operational and assigned to which tenants.",slice_list,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The alarm management system is flooded with S1 interface errors — is there a known incident open for this?,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"Since the new ticketing app rolled out, session usage on the stadium slice has been consistently near its limit.",slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
We need to cap the number of simultaneously connected RRC users on the public broadband slice during peak hours at downtown gNBs.,slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Our SLA with the enterprise customer requires more concurrent sessions than the slice currently allows.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
A major tech conference starts tomorrow and the guest network slice needs to handle triple the usual device count.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Can we get an overview of all running slices along with their current resource utilization?,slice_list,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
We need to investigate why S1-U interface errors spiked between 02:00 and 04:00 this morning on the core side.,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The vehicle-to-infrastructure slice is hitting its session limit during rush-hour traffic surges.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Network resources are being wasted on the old retail campus slice that was decommissioned last quarter.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The gNodeB serving the downtown business district is overloaded; the RRC connected user limit for the enterprise slice needs capping.,slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"After the maintenance window closed, the standby slice that was provisioned is no longer required.",slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The smart grid operator is requesting isolated connectivity for their substation automation systems across the eastern region.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Mining operations at Site D need a dedicated slice for remote-controlled heavy equipment.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Throughput on the live media streaming slice is degrading because there are not enough resource blocks allocated.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The pilot phase of the autonomous driving trial is complete; the test slice can now be decommissioned.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The video surveillance slice is underperforming at peak times; its RB ratio needs to be revisited.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The enterprise customer has terminated their contract; their dedicated slice should be shut down immediately.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Hospital wing B just opened a new ward with 80 additional connected monitoring devices that need to join the healthcare slice.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The video surveillance slice in the financial district is nearing its PDU session cap during peak hours.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"During major public gatherings, the public safety slice needs a larger share of radio resources to remain reliable.",slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The festival ended two days ago but the temporary slice is still consuming network resources.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The radio resource share assigned to the public safety slice is insufficient for the ongoing emergency response operation.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
More concurrent data sessions are needed on the remote surgery platform slice ahead of the clinical trial launch.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Packet retransmissions on the transport layer spiked sharply after the fiber cut this morning — need to understand what happened.,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
RRC signaling load at the downtown gNodeB is spiking — the connected user ceiling for the commercial slice needs tightening.,slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"After the stadium slice overloaded the RRC layer last weekend, a hard ceiling on connected users needs to be enforced.",slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The enterprise customer churned last week and their dedicated private slice no longer needs to remain active.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
A throughput bottleneck on the video surveillance slice points to an insufficient RB allocation.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The campus IoT slice is reaching maximum device registrations well ahead of the projected timeline.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Operators are reporting intermittent high latency on the backhaul link between the central office and the ring node.,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Need a breakdown of all slices deployed across the eastern region nodes.,slice_list,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
A new smart port pilot is kicking off next week — we need a dedicated URLLC slice for crane automation.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Emergency services need an isolated slice provisioned before the city marathon begins tomorrow.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The airport authority has confirmed their contract — we need to bring up a slice for their baggage tracking system.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"Following contract termination with the logistics partner, their slice instance should be gracefully wound down.",slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Could you enumerate the enterprise slices along with their current operational status?,slice_list,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The uplink throughput on the broadcast slice is degrading as the live event gets underway — RB allocation should be boosted.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The gNodeB in the stadium sector is showing RRC overload — the connected user ceiling on the event slice needs adjusting.,slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The billing system is showing unexpected usage spikes on several enterprise accounts — could be a reporting error or a security incident.,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The autonomous vehicle corridor slice is not getting enough radio blocks to sustain low-latency V2X messaging.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The marathon event tomorrow will have tens of thousands of spectators — the slice UE cap needs adjusting.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Coverage is patchy along the new eastern highway extension — field teams are reporting weak signal in multiple spots.,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Throughput measurements on the public safety slice are falling below SLA thresholds; the radio block allocation looks insufficient for the call load.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Can we get a full inventory of all slice instances currently provisioned across the network?,slice_list,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
During rush hour the smart traffic signal slice saturates its session limit within minutes of the peak period.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The public safety slice on the downtown gNodeB should have a stricter RRC connection cap to avoid congestion.,slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The drone delivery trial has wrapped up — please decommission the associated network slice.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The emergency services slice has been configured with an unnecessarily high RRC connection limit that exceeds the agreed SLA value.,slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The pilot project for smart parking has concluded — its slice should be released to free up resources.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Intermittent handover failures are occurring in the high-speed rail corridor — are there any known issues in that area?,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
A quick check on the slice inventory is needed before we approve the next batch of allocations.,slice_list,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"After scaling up the connected ambulance fleet, the PDU session threshold is no longer sufficient.",slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The NOC dashboard is showing critical faults on three eNBs in the southern sector since early morning.,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Several enterprise customers in the business park are complaining about high latency on video calls this morning.,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The NOC dashboard is showing elevated packet error rates on the transport segment — the issue needs immediate investigation.,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The autonomous drone control service is experiencing throughput degradation — the RB allocation assigned to it feels undersized.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
An unusually high number of authentication failures appeared in the core network logs overnight and the team wants to investigate.,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The emergency drill slice was only supposed to run for 6 hours; it has been active for 14.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"Before the capacity review meeting, can we pull up a full list of slices currently active across the northern region?",slice_list,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
A new 5G slice is needed for the autonomous vehicle trial corridor starting next week.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"After the trade show wrapped up, the temporary event slice should be torn down and all resources reclaimed.",slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Intermittent packet drops have been observed on the backhaul link connecting the eastern cell sites — can someone investigate the cause?,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
An unusual surge in concurrent connections is triggering session rejections on the public safety slice during shift changes.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The smart port deployment goes live next week — a dedicated slice needs to be assigned before the terminal becomes operational.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Can we get a full overview of all running slice instances before the capacity review meeting starts?,slice_list,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The hospital has added sixty new monitoring devices but the slice quota hasn't been revised since initial onboarding.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The live broadcast slice has been dropping frames; the radio resource allocation looks undersized for the event.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
A private slice with guaranteed bandwidth should be established for the new airport baggage handling automation.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"After the conference ended, the temporary media streaming slice is no longer serving any active subscribers.",slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Can you check why call drop rates have been elevated since the firmware upgrade last night?,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Too many sensors are being rejected on the campus IoT slice due to quota exhaustion.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Throughput on the gaming slice is degrading every evening — the radio resource allocation ratio needs to be raised.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The remote monitoring application expects a threefold growth in simultaneous sessions next quarter.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
No active users have been observed on the legacy broadcast slice for over two weeks now.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Concurrent session limits on the maritime vessel tracking slice are being hit every morning during port peak hours.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Several enterprise customers are asking about SLA compliance reports for the past quarter.,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
A new URLLC slice is required for the drone delivery corridor operating in the northern industrial zone.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Can we get an analysis of why uplink throughput dropped 40% in sector 3 of the city center last night?,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Traffic is getting worse on the public safety slice; the RB ratio should be bumped for the weekend protest event.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Session establishment is failing on the logistics slice during peak dispatch hours.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The gNodeB serving the city centre is overloaded — the RRC connection ceiling for the MVNO slice should be tightened.,slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The logistics fleet management slice is running out of concurrent session capacity in the middle of the business day.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The agricultural monitoring slice needs to support a larger sensor fleet this harvest season.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The logistics partner needs a dedicated slice for autonomous warehouse robot communication.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Port operations have asked for a mission-critical slice to handle container tracking and crane automation.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The factory floor is adding more robotic arms next month and the UE quota will not be sufficient.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Emergency coordination teams are being blocked from joining the public safety slice — the quota is exhausted.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Port operations are expanding their autonomous vehicle corridor and need a new slice for V2X communications.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Radio throughput is degrading on the URLLC slice during morning rush — the RB ratio needs to be revised.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Half the registered devices on the stadium slice were rejected during yesterday's match. The device ceiling has to go up before the next fixture.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Our contract with the logistics company has expired — their dedicated slice should be released.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The battery backup units at site ABC are reporting low capacity — can someone dispatch a field team?,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The stadium event starts in two hours and the IoT wristband slice is already approaching its device ceiling.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"Before the capacity planning meeting, we need to pull up every running slice with its current status.",slice_list,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The railway authority needs a slice for real-time train control communications along the new metro line.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The device cap for the factory automation slice is too restrictive now that a second production line came online.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Need an overview of all running slice instances before the capacity planning session this afternoon.,slice_list,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Peak commuting hours are overwhelming the transport monitoring slice — concurrent PDU session capacity must be raised.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
A new dedicated slice is required for the autonomous port crane operations starting next week.,slice_allocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The audit team is asking for a full inventory of provisioned slices with their associated tenants.,slice_list,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The gNodeB serving the exhibition center can't handle the RRC connection surge — a tighter limit is needed for that slice group.,slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The management dashboard needs to pull the current slice catalogue for the board presentation.,slice_list,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The university campus deployment has added a new dormitory block; more devices need to be accommodated on the student slice.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The video streaming tenant has been reporting session drops during prime time and their PDU session ceiling appears too low.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The winter sports event ended two days ago — the temporary slice provisioned for it should be released and resources freed.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The logistics hub onboarded 300 additional tracking devices overnight; their slice's device quota needs to reflect that.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Latency on the backhaul link between the metro hub and the aggregation node jumped to 80ms last night — what is causing it?,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The base station near the convention center is struggling under RRC signaling load during peak exhibition days.,slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The NOC team needs a snapshot of every provisioned slice along with the associated tenant names.,slice_list,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Emergency services confirmed the disaster drill is over; the temporary safety-critical slice can now be shut down.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"To prevent RRC overload during tomorrow's open-air festival, the maximum connections for the public broadband slice should be reduced.",slice_rrc_con_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
Several subscribers are complaining about dropped calls in the downtown financial district.,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The autonomous vehicle trial is reporting intermittent latency; bumping the RB allocation at the test site should help.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The healthcare provider is expanding registrations to include wearable patient monitors and the current UE quota is insufficient.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The healthcare slice at the regional hospital is hitting its device limit before all the new patient monitors are onboarded.,slice_ue_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The music festival wrapped up last night and the capacity slice should be wound down without delay.,slice_deallocation,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The RAN team flagged that the enterprise slice RB ratio is undersized for the bandwidth commitment in the contract.,slice_rb_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The NOC supervisor is asking for a snapshot of all slice states before the shift handover.,slice_list,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"Our CCTV integration project will add hundreds of cameras, each maintaining a persistent session.",slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
During peak shopping hours the retail IoT slice keeps rejecting new sessions — the PDU session limit needs adjustment.,slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The KPI dashboard is showing a spike in handover failures in cell cluster 7; what triggered this?,other,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
"Before the factory expansion goes live next month, the IoT monitoring slice needs a higher PDU session ceiling.",slice_pdu_session_quota_update,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
The NOC team needs to see all provisioned slice instances and their current states before the maintenance window tonight.,slice_list,taboo_opening_words,task_4,1,task_4_taboo_opening_words_1.json
